,Image,Title,Directors,Rating,Description,Genre
2045,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Límite: 48 horas, Walter Hill ,6.9,A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him in order to track down a killer.,Comedy
2046,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Arma letal 4, Richard Donner ,6.6,"With personal crises and age weighing in on them, LAPD officers Riggs and Murtaugh must contend with deadly Chinese triads that are trying to free their former leaders out of prison and onto American soil.",Crime
2047,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Arma letal 4, Richard Donner ,6.6,"With personal crises and age weighing in on them, LAPD officers Riggs and Murtaugh must contend with deadly Chinese triads that are trying to free their former leaders out of prison and onto American soil.",Thriller
2048,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Arma letal 4, Richard Donner ,6.6,"With personal crises and age weighing in on them, LAPD officers Riggs and Murtaugh must contend with deadly Chinese triads that are trying to free their former leaders out of prison and onto American soil.",Action
2049,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El invitado, Daniel Espinosa ,6.7,"A young CIA agent is tasked with looking after a fugitive in a safe house. But when the safe house is attacked, he finds himself on the run with his charge.",Thriller
2050,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El invitado, Daniel Espinosa ,6.7,"A young CIA agent is tasked with looking after a fugitive in a safe house. But when the safe house is attacked, he finds himself on the run with his charge.",Action
2051,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Pandorum, Christian Alvart ,6.7,"Two crew members of a spaceship wake up from hypersleep to discover that all their colleagues are missing. Despite this, it appears that they are not alone.",Horror
2052,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Pandorum, Christian Alvart ,6.7,"Two crew members of a spaceship wake up from hypersleep to discover that all their colleagues are missing. Despite this, it appears that they are not alone.",Mystery
2053,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Pandorum, Christian Alvart ,6.7,"Two crew members of a spaceship wake up from hypersleep to discover that all their colleagues are missing. Despite this, it appears that they are not alone.",Action
2054,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Los próximos tres días, Paul Haggis ,7.3,A married couple's life is turned upside down when the wife is accused of a murder.,Drama
2055,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Los próximos tres días, Paul Haggis ,7.3,A married couple's life is turned upside down when the wife is accused of a murder.,Crime
2056,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Los próximos tres días, Paul Haggis ,7.3,A married couple's life is turned upside down when the wife is accused of a murder.,Action
2057,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,En la línea de fuego, Wolfgang Petersen ,7.2,"Secret Service agent Frank Horrigan couldn't save Kennedy, but he's determined not to let a clever assassin take out this president.",Drama
2058,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,En la línea de fuego, Wolfgang Petersen ,7.2,"Secret Service agent Frank Horrigan couldn't save Kennedy, but he's determined not to let a clever assassin take out this president.",Crime
2059,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,En la línea de fuego, Wolfgang Petersen ,7.2,"Secret Service agent Frank Horrigan couldn't save Kennedy, but he's determined not to let a clever assassin take out this president.",Action
2060,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,3 días para matar, McG ,6.2,A dying CIA agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.,Drama
2061,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,3 días para matar, McG ,6.2,A dying CIA agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.,Thriller
2062,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,3 días para matar, McG ,6.2,A dying CIA agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.,Action
2063,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"Filth, el sucio", Jon S. Baird ,7.0,"A corrupt, junkie cop with bipolar disorder attempts to manipulate his way through a promotion in order to win back his wife and daughter while also fighting his own inner demons.",Crime
2064,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"Filth, el sucio", Jon S. Baird ,7.0,"A corrupt, junkie cop with bipolar disorder attempts to manipulate his way through a promotion in order to win back his wife and daughter while also fighting his own inner demons.",Action
2065,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,"Filth, el sucio", Jon S. Baird ,7.0,"A corrupt, junkie cop with bipolar disorder attempts to manipulate his way through a promotion in order to win back his wife and daughter while also fighting his own inner demons.",Comedy
2066,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Fallen, Gregory Hoblit ,7.0,"Homicide detective John Hobbes witnesses the execution of serial killer Edgar Reese. Soon after the execution, the killings start again, and they are very similar to Reese's style.",Drama
2067,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Fallen, Gregory Hoblit ,7.0,"Homicide detective John Hobbes witnesses the execution of serial killer Edgar Reese. Soon after the execution, the killings start again, and they are very similar to Reese's style.",Crime
2068,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Fallen, Gregory Hoblit ,7.0,"Homicide detective John Hobbes witnesses the execution of serial killer Edgar Reese. Soon after the execution, the killings start again, and they are very similar to Reese's style.",Action
2069,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Pacific Rim: Insurrección, Steven S. DeKnight ,5.6,"Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.",Adventure
2070,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Pacific Rim: Insurrección, Steven S. DeKnight ,5.6,"Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.",Fantasy
2071,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Pacific Rim: Insurrección, Steven S. DeKnight ,5.6,"Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.",Action
2072,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,The Host (La huésped), Andrew Niccol ,5.8,"When an unseen enemy threatens mankind by taking over their bodies and erasing their memories, Melanie Stryder risks everything to protect the people she cares about.",Drama
2073,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,The Host (La huésped), Andrew Niccol ,5.8,"When an unseen enemy threatens mankind by taking over their bodies and erasing their memories, Melanie Stryder risks everything to protect the people she cares about.",Adventure
2074,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,The Host (La huésped), Andrew Niccol ,5.8,"When an unseen enemy threatens mankind by taking over their bodies and erasing their memories, Melanie Stryder risks everything to protect the people she cares about.",Action
2075,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Monstruos contra alienígenas, Rob Letterman| Conrad Vernon ,6.4,A woman transformed into a giant after she is struck by a meteorite on her wedding day becomes part of a team of monsters sent in by the U.S. government to defeat an alien mastermind trying to take over Earth.,Animation
2076,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Monstruos contra alienígenas, Rob Letterman| Conrad Vernon ,6.4,A woman transformed into a giant after she is struck by a meteorite on her wedding day becomes part of a team of monsters sent in by the U.S. government to defeat an alien mastermind trying to take over Earth.,Adventure
2077,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Monstruos contra alienígenas, Rob Letterman| Conrad Vernon ,6.4,A woman transformed into a giant after she is struck by a meteorite on her wedding day becomes part of a team of monsters sent in by the U.S. government to defeat an alien mastermind trying to take over Earth.,Action
2078,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,La espía que me amó, Lewis Gilbert ,7.0,"James Bond investigates the hijacking of British and Russian submarines carrying nuclear warheads, with the help of a K.G.B. agent whose lover he killed.",Adventure
2079,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,La espía que me amó, Lewis Gilbert ,7.0,"James Bond investigates the hijacking of British and Russian submarines carrying nuclear warheads, with the help of a K.G.B. agent whose lover he killed.",Thriller
2080,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,La espía que me amó, Lewis Gilbert ,7.0,"James Bond investigates the hijacking of British and Russian submarines carrying nuclear warheads, with the help of a K.G.B. agent whose lover he killed.",Action
2081,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Infierno azul, Jaume Collet-Serra ,6.3,"A mere 200 yards from shore, surfer Nancy is attacked by a great white shark, with her short journey to safety becoming the ultimate contest of wills.",Drama
2082,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Infierno azul, Jaume Collet-Serra ,6.3,"A mere 200 yards from shore, surfer Nancy is attacked by a great white shark, with her short journey to safety becoming the ultimate contest of wills.",Horror
2083,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Infierno azul, Jaume Collet-Serra ,6.3,"A mere 200 yards from shore, surfer Nancy is attacked by a great white shark, with her short journey to safety becoming the ultimate contest of wills.",Action
2084,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Star Trek II: La ira de Khan, Nicholas Meyer ,7.7,"With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon.",Adventure
2085,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Star Trek II: La ira de Khan, Nicholas Meyer ,7.7,"With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon.",Sci-Fi
2086,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Star Trek II: La ira de Khan, Nicholas Meyer ,7.7,"With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon.",Action
2087,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Objetivo: Londres, Babak Najafi ,5.9,"In London for the Prime Minister's funeral, Mike Banning is caught up in a plot to assassinate all the attending world leaders.",Thriller
2088,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Objetivo: Londres, Babak Najafi ,5.9,"In London for the Prime Minister's funeral, Mike Banning is caught up in a plot to assassinate all the attending world leaders.",Action
2089,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Dueños de la calle, David Ayer ,6.8,"An undercover cop, disillusioned by the death of his wife, is implicated in the murder of an officer and must struggle to clear himself.",Crime
2090,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Dueños de la calle, David Ayer ,6.8,"An undercover cop, disillusioned by the death of his wife, is implicated in the murder of an officer and must struggle to clear himself.",Thriller
2091,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Dueños de la calle, David Ayer ,6.8,"An undercover cop, disillusioned by the death of his wife, is implicated in the murder of an officer and must struggle to clear himself.",Action
2092,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Hero de Zhang Yimou, Yimou Zhang ,7.9,"A defense officer, Nameless, was summoned by the King of Qin regarding his success of terminating three warriors.",Drama
2093,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Hero de Zhang Yimou, Yimou Zhang ,7.9,"A defense officer, Nameless, was summoned by the King of Qin regarding his success of terminating three warriors.",Adventure
2094,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Hero de Zhang Yimou, Yimou Zhang ,7.9,"A defense officer, Nameless, was summoned by the King of Qin regarding his success of terminating three warriors.",Action
2095,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Crank: Veneno en la sangre, Mark Neveldine| Brian Taylor ,6.9,Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.,Crime
2096,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Crank: Veneno en la sangre, Mark Neveldine| Brian Taylor ,6.9,Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.,Thriller
2097,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Crank: Veneno en la sangre, Mark Neveldine| Brian Taylor ,6.9,Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.,Action
2098,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Dangal, Nitesh Tiwari ,8.3,Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.,Biography
2099,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Dangal, Nitesh Tiwari ,8.3,Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.,Drama
2100,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Dangal, Nitesh Tiwari ,8.3,Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.,Action
2101,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Proyecto Power, Henry Joost| Ariel Schulman ,6.0,"When a pill that gives its users unpredictable superpowers for five minutes hits the streets of New Orleans, a teenage dealer and a local cop must team with an ex-soldier to take down the group responsible for its creation.",Crime
2102,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Proyecto Power, Henry Joost| Ariel Schulman ,6.0,"When a pill that gives its users unpredictable superpowers for five minutes hits the streets of New Orleans, a teenage dealer and a local cop must team with an ex-soldier to take down the group responsible for its creation.",Sci-Fi
2103,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Proyecto Power, Henry Joost| Ariel Schulman ,6.0,"When a pill that gives its users unpredictable superpowers for five minutes hits the streets of New Orleans, a teenage dealer and a local cop must team with an ex-soldier to take down the group responsible for its creation.",Action
2104,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Máximo riesgo, Renny Harlin ,6.5,A botched mid-air heist results in suitcases full of cash being searched for by various groups throughout the Rocky Mountains.,Adventure
2105,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Máximo riesgo, Renny Harlin ,6.5,A botched mid-air heist results in suitcases full of cash being searched for by various groups throughout the Rocky Mountains.,Thriller
2106,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Máximo riesgo, Renny Harlin ,6.5,A botched mid-air heist results in suitcases full of cash being searched for by various groups throughout the Rocky Mountains.,Action
2107,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,La ley del más fuerte, Scott Cooper ,6.7,"When Rodney Baze mysteriously disappears and law enforcement doesn't follow through fast enough, his older brother, Russell, takes matters into his own hands to find justice.",Drama
2108,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,La ley del más fuerte, Scott Cooper ,6.7,"When Rodney Baze mysteriously disappears and law enforcement doesn't follow through fast enough, his older brother, Russell, takes matters into his own hands to find justice.",Crime
2109,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,La ley del más fuerte, Scott Cooper ,6.7,"When Rodney Baze mysteriously disappears and law enforcement doesn't follow through fast enough, his older brother, Russell, takes matters into his own hands to find justice.",Action
2110,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El hombre de la máscara de hierro, Randall Wallace ,6.5,The cruel King Louis XIV of France has a secret twin brother whom he keeps imprisoned. Can the twin be substituted for the real king?,Drama
2111,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El hombre de la máscara de hierro, Randall Wallace ,6.5,The cruel King Louis XIV of France has a secret twin brother whom he keeps imprisoned. Can the twin be substituted for the real king?,Adventure
2112,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El hombre de la máscara de hierro, Randall Wallace ,6.5,The cruel King Louis XIV of France has a secret twin brother whom he keeps imprisoned. Can the twin be substituted for the real king?,Action
2113,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Alien vs. Predator, Paul W.S. Anderson ,5.6,"During an archaeological expedition on Bouvetøya Island in Antarctica, a team of archaeologists and other scientists find themselves caught up in a battle between the two legends. Soon, the team realize that only one species can win.",Horror
2114,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Alien vs. Predator, Paul W.S. Anderson ,5.6,"During an archaeological expedition on Bouvetøya Island in Antarctica, a team of archaeologists and other scientists find themselves caught up in a battle between the two legends. Soon, the team realize that only one species can win.",Adventure
2115,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Alien vs. Predator, Paul W.S. Anderson ,5.6,"During an archaeological expedition on Bouvetøya Island in Antarctica, a team of archaeologists and other scientists find themselves caught up in a battle between the two legends. Soon, the team realize that only one species can win.",Action
2116,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Los 4 Fantásticos y Silver Surfer, Tim Story ,5.6,The Fantastic Four learn that they aren't the only super-powered beings in the universe when they square off against the powerful Silver Surfer and the planet-eating Galactus.,Adventure
2117,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Los 4 Fantásticos y Silver Surfer, Tim Story ,5.6,The Fantastic Four learn that they aren't the only super-powered beings in the universe when they square off against the powerful Silver Surfer and the planet-eating Galactus.,Fantasy
2118,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Los 4 Fantásticos y Silver Surfer, Tim Story ,5.6,The Fantastic Four learn that they aren't the only super-powered beings in the universe when they square off against the powerful Silver Surfer and the planet-eating Galactus.,Action
2119,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Dolor y dinero, Michael Bay ,6.4,A trio of bodybuilders in Florida get caught up in an extortion ring and a kidnapping scheme that goes terribly wrong.,Crime
2120,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Dolor y dinero, Michael Bay ,6.4,A trio of bodybuilders in Florida get caught up in an extortion ring and a kidnapping scheme that goes terribly wrong.,Action
2121,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Dolor y dinero, Michael Bay ,6.4,A trio of bodybuilders in Florida get caught up in an extortion ring and a kidnapping scheme that goes terribly wrong.,Comedy
2122,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Jack el caza gigantes, Bryan Singer ,6.2,"The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a princess, opens a gateway between the two worlds.",Adventure
2123,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Jack el caza gigantes, Bryan Singer ,6.2,"The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a princess, opens a gateway between the two worlds.",Fantasy
2124,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Jack el caza gigantes, Bryan Singer ,6.2,"The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a princess, opens a gateway between the two worlds.",Action
2125,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Como locos... a por el oro, Andy Tennant ,5.7,A new clue to the whereabouts of a lost treasure rekindles a married couple's sense of adventure -- and their estranged romance.,Adventure
2126,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Como locos... a por el oro, Andy Tennant ,5.7,A new clue to the whereabouts of a lost treasure rekindles a married couple's sense of adventure -- and their estranged romance.,Action
2127,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Como locos... a por el oro, Andy Tennant ,5.7,A new clue to the whereabouts of a lost treasure rekindles a married couple's sense of adventure -- and their estranged romance.,Comedy
2128,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El imperio del fuego, Rob Bowman ,6.2,"A brood of fire-breathing dragons emerges from the earth and begins setting everything ablaze, establishing dominance over the planet.",Adventure
2129,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El imperio del fuego, Rob Bowman ,6.2,"A brood of fire-breathing dragons emerges from the earth and begins setting everything ablaze, establishing dominance over the planet.",Fantasy
2130,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El imperio del fuego, Rob Bowman ,6.2,"A brood of fire-breathing dragons emerges from the earth and begins setting everything ablaze, establishing dominance over the planet.",Action
2131,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Lágrimas del sol, Antoine Fuqua ,6.6,A Special-Ops commander leads his team into the Nigerian jungle in order to rescue a doctor who will only join them if they agree to save 70 refugees too.,Drama
2132,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Lágrimas del sol, Antoine Fuqua ,6.6,A Special-Ops commander leads his team into the Nigerian jungle in order to rescue a doctor who will only join them if they agree to save 70 refugees too.,Thriller
2133,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Lágrimas del sol, Antoine Fuqua ,6.6,A Special-Ops commander leads his team into the Nigerian jungle in order to rescue a doctor who will only join them if they agree to save 70 refugees too.,Action
2134,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Predators, Nimród Antal ,6.4,A group of elite warriors parachute into an unfamiliar jungle and are hunted by members of a merciless alien race.,Adventure
2135,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Predators, Nimród Antal ,6.4,A group of elite warriors parachute into an unfamiliar jungle and are hunted by members of a merciless alien race.,Fantasy
2136,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Predators, Nimród Antal ,6.4,A group of elite warriors parachute into an unfamiliar jungle and are hunted by members of a merciless alien race.,Action
2137,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Jungla de cristal: La venganza, John McTiernan ,7.6,"John McClane and a Harlem store owner are targeted by German terrorist Simon in New York City, where he plans to rob the Federal Reserve Building.",Adventure
2138,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Jungla de cristal: La venganza, John McTiernan ,7.6,"John McClane and a Harlem store owner are targeted by German terrorist Simon in New York City, where he plans to rob the Federal Reserve Building.",Thriller
2139,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Jungla de cristal: La venganza, John McTiernan ,7.6,"John McClane and a Harlem store owner are targeted by German terrorist Simon in New York City, where he plans to rob the Federal Reserve Building.",Action
2140,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El último cazador de brujas, Breck Eisner ,5.9,The last witch hunter is all that stands between humanity and the combined forces of the most horrifying witches in history.,Adventure
2141,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El último cazador de brujas, Breck Eisner ,5.9,The last witch hunter is all that stands between humanity and the combined forces of the most horrifying witches in history.,Fantasy
2142,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El último cazador de brujas, Breck Eisner ,5.9,The last witch hunter is all that stands between humanity and the combined forces of the most horrifying witches in history.,Action
2143,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Pompeya, Paul W.S. Anderson ,5.5,"A slave-turned-gladiator finds himself in a race against time to save his true love, who has been betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts, he must fight to save his beloved as Pompeii crumbles around him.",Drama
2144,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Pompeya, Paul W.S. Anderson ,5.5,"A slave-turned-gladiator finds himself in a race against time to save his true love, who has been betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts, he must fight to save his beloved as Pompeii crumbles around him.",Adventure
2145,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Pompeya, Paul W.S. Anderson ,5.5,"A slave-turned-gladiator finds himself in a race against time to save his true love, who has been betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts, he must fight to save his beloved as Pompeii crumbles around him.",Action
2146,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Blade: Trinity, David S. Goyer ,5.8,"Blade, now a wanted man by the FBI, must join forces with the Nightstalkers to face his most challenging enemy yet: Dracula.",Horror
2147,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Blade: Trinity, David S. Goyer ,5.8,"Blade, now a wanted man by the FBI, must join forces with the Nightstalkers to face his most challenging enemy yet: Dracula.",Sci-Fi
2148,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Blade: Trinity, David S. Goyer ,5.8,"Blade, now a wanted man by the FBI, must join forces with the Nightstalkers to face his most challenging enemy yet: Dracula.",Action
2149,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,The Jackal (Chacal), Michael Caton-Jones ,6.4,"An imprisoned I.R.A. fighter is freed to help stop a brutal, seemingly ""faceless"" assassin from completing his next job.",Drama
2150,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,The Jackal (Chacal), Michael Caton-Jones ,6.4,"An imprisoned I.R.A. fighter is freed to help stop a brutal, seemingly ""faceless"" assassin from completing his next job.",Crime
2151,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,The Jackal (Chacal), Michael Caton-Jones ,6.4,"An imprisoned I.R.A. fighter is freed to help stop a brutal, seemingly ""faceless"" assassin from completing his next job.",Action
2152,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El extranjero, Martin Campbell ,7.0,"A humble businessman with a buried past seeks justice when his daughter is killed in an act of terrorism. A cat-and-mouse conflict ensues with a government official, whose past may hold clues to the killers' identities.",Thriller
2153,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El extranjero, Martin Campbell ,7.0,"A humble businessman with a buried past seeks justice when his daughter is killed in an act of terrorism. A cat-and-mouse conflict ensues with a government official, whose past may hold clues to the killers' identities.",Action
2154,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Bloodshot, Dave Wilson ,5.7,"Ray Garrison, a slain soldier, is re-animated with superpowers.",Adventure
2155,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Bloodshot, Dave Wilson ,5.7,"Ray Garrison, a slain soldier, is re-animated with superpowers.",Sci-Fi
2156,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Bloodshot, Dave Wilson ,5.7,"Ray Garrison, a slain soldier, is re-animated with superpowers.",Action
2157,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Chappie, Neill Blomkamp ,6.8,"In the near future, crime is patrolled by a mechanized police force. When one police droid, Chappie, is stolen and given new programming, he becomes the first robot with the ability to think and feel for himself.",Drama
2158,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Chappie, Neill Blomkamp ,6.8,"In the near future, crime is patrolled by a mechanized police force. When one police droid, Chappie, is stolen and given new programming, he becomes the first robot with the ability to think and feel for himself.",Crime
2159,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Chappie, Neill Blomkamp ,6.8,"In the near future, crime is patrolled by a mechanized police force. When one police droid, Chappie, is stolen and given new programming, he becomes the first robot with the ability to think and feel for himself.",Action
